show_id,date,venue,city,state,country,rating
december-29-2018-madison-square-garden-new-york-ny-usa,2018-12-29,Madison Square Garden,New York,NY,USA,4.582
december-30-2018-madison-square-garden-new-york-ny-usa,2018-12-30,Madison Square Garden,New York,NY,USA,4.578
october-26-2018-allstate-arena-rosemont-il-usa,2018-10-26,Allstate Arena,Rosemont,IL,USA,4.559
august-03-2018-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2018-08-03,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,4.537
october-19-2018-hampton-coliseum-hampton-va-usa,2018-10-19,Hampton Coliseum,Hampton,VA,USA,4.502
october-31-2018-mgm-grand-garden-arena-las-vegas-nv-usa,2018-10-31,MGM Grand Garden Arena,Las Vegas,NV,USA,4.495
august-12-2018-merriweather-post-pavilion-columbia-md-usa,2018-08-12,Merriweather Post Pavilion,Columbia,MD,USA,4.493
august-31-2018-dicks-sporting-goods-park-commerce-city-co-usa,2018-08-31,Dick's Sporting Goods Park,Commerce City,CO,USA,4.492
november-02-2018-mgm-grand-garden-arena-las-vegas-nv-usa,2018-11-02,MGM Grand Garden Arena,Las Vegas,NV,USA,4.482
july-22-2018-gorge-amphitheatre-george-wa-usa,2018-07-22,Gorge Amphitheatre,George,WA,USA,4.48
august-05-2018-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2018-08-05,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,4.434
november-03-2018-mgm-grand-garden-arena-las-vegas-nv-usa,2018-11-03,MGM Grand Garden Arena,Las Vegas,NV,USA,4.407
july-24-2018-bill-graham-civic-auditorium-san-francisco-ca-usa,2018-07-24,Bill Graham Civic Auditorium,San Francisco,CA,USA,4.351
august-04-2018-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2018-08-04,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,4.302
august-10-2018-coastal-credit-union-music-park-at-walnut-creek-raleigh-nc-usa,2018-08-10,Coastal Credit Union Music Park at Walnut Creek,Raleigh,NC,USA,4.239
november-01-2018-mgm-grand-garden-arena-las-vegas-nv-usa,2018-11-01,MGM Grand Garden Arena,Las Vegas,NV,USA,4.239
december-31-2018-madison-square-garden-new-york-ny-usa,2018-12-31,Madison Square Garden,New York,NY,USA,4.226
september-02-2018-dicks-sporting-goods-park-commerce-city-co-usa,2018-09-02,Dick's Sporting Goods Park,Commerce City,CO,USA,4.207
october-21-2018-hampton-coliseum-hampton-va-usa,2018-10-21,Hampton Coliseum,Hampton,VA,USA,4.194
october-23-2018-ascend-amphitheater-nashville-tn-usa,2018-10-23,Ascend Amphitheater,Nashville,TN,USA,4.176
october-20-2018-hampton-coliseum-hampton-va-usa,2018-10-20,Hampton Coliseum,Hampton,VA,USA,4.172
october-28-2018-allstate-arena-rosemont-il-usa,2018-10-28,Allstate Arena,Rosemont,IL,USA,4.163
july-27-2018-the-forum-inglewood-ca-usa,2018-07-27,The Forum,Inglewood,CA,USA,4.137
october-16-2018-times-union-center-albany-ny-usa,2018-10-16,Times Union Center,Albany,NY,USA,4.126
october-27-2018-allstate-arena-rosemont-il-usa,2018-10-27,Allstate Arena,Rosemont,IL,USA,4.109
july-20-2018-gorge-amphitheatre-george-wa-usa,2018-07-20,Gorge Amphitheatre,George,WA,USA,4.092
september-01-2018-dicks-sporting-goods-park-commerce-city-co-usa,2018-09-01,Dick's Sporting Goods Park,Commerce City,CO,USA,4.008
august-08-2018-bbt-pavilion-camden-nj-usa,2018-08-08,BB&T Pavilion,Camden,NJ,USA,3.787
july-25-2018-bill-graham-civic-auditorium-san-francisco-ca-usa,2018-07-25,Bill Graham Civic Auditorium,San Francisco,CA,USA,3.78
july-28-2018-the-forum-inglewood-ca-usa,2018-07-28,The Forum,Inglewood,CA,USA,3.736
october-24-2018-ascend-amphitheater-nashville-tn-usa,2018-10-24,Ascend Amphitheater,Nashville,TN,USA,3.73
july-17-2018-lake-tahoe-outdoor-arena-at-harveys-stateline-nv-usa,2018-07-17,Lake Tahoe Outdoor Arena at Harveys,Stateline,NV,USA,3.682
july-21-2018-gorge-amphitheatre-george-wa-usa,2018-07-21,Gorge Amphitheatre,George,WA,USA,3.649
october-17-2018-times-union-center-albany-ny-usa,2018-10-17,Times Union Center,Albany,NY,USA,3.648
august-07-2018-bbt-pavilion-camden-nj-usa,2018-08-07,BB&T Pavilion,Camden,NJ,USA,3.601
july-31-2018-austin360-amphitheater-del-valle-tx-usa,2018-07-31,Austin360 Amphitheater,Del Valle,TX,USA,3.566
december-28-2018-madison-square-garden-new-york-ny-usa,2018-12-28,Madison Square Garden,New York,NY,USA,3.56
august-11-2018-merriweather-post-pavilion-columbia-md-usa,2018-08-11,Merriweather Post Pavilion,Columbia,MD,USA,3.416
july-18-2018-lake-tahoe-outdoor-arena-at-harveys-stateline-nv-usa,2018-07-18,Lake Tahoe Outdoor Arena at Harveys,Stateline,NV,USA,3.38
august-19-2018-watkins-glen-international-watkins-glen-ny-usa,2018-08-19,Watkins Glen International,Watkins Glen,NY,USA,2.962
august-18-2018-watkins-glen-international-watkins-glen-ny-usa,2018-08-18,Watkins Glen International,Watkins Glen,NY,USA,2.778
august-17-2018-watkins-glen-international-watkins-glen-ny-usa,2018-08-17,Watkins Glen International,Watkins Glen,NY,USA,2.429
