show_id,date,venue,city,state,country,rating
october-16-2010-north-charleston-coliseum-north-charleston-sc-usa,2010-10-16,North Charleston Coliseum,North Charleston,SC,USA,4.47
june-27-2010-merriweather-post-pavilion-columbia-md-usa,2010-06-27,Merriweather Post Pavilion,Columbia,MD,USA,4.454
august-14-2010-alpine-valley-music-theatre-east-troy-wi-usa,2010-08-14,Alpine Valley Music Theatre,East Troy,WI,USA,4.424
july-02-2010-verizon-wireless-amphitheatre-charlotte-charlotte-nc-usa,2010-07-02,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,4.332
august-07-2010-william-randolph-hearst-greek-theatre-berkeley-ca-usa,2010-08-07,"William Randolph Hearst Greek Theatre, University of California, Berkeley",Berkeley,CA,USA,4.305
october-19-2010-augusta-civic-center-augusta-me-usa,2010-10-19,Augusta Civic Center,Augusta,ME,USA,4.207
june-25-2010-susquehanna-bank-center-camden-nj-usa,2010-06-25,Susquehanna Bank Center,Camden,NJ,USA,4.2
august-15-2010-alpine-valley-music-theatre-east-troy-wi-usa,2010-08-15,Alpine Valley Music Theatre,East Troy,WI,USA,4.178
december-30-2010-madison-square-garden-new-york-ny-usa,2010-12-30,Madison Square Garden,New York,NY,USA,4.177
august-13-2010-verizon-wireless-music-center-noblesville-in-usa,2010-08-13,Verizon Wireless Music Center,Noblesville,IN,USA,4.159
august-06-2010-william-randolph-hearst-greek-theatre-berkeley-ca-usa,2010-08-06,"William Randolph Hearst Greek Theatre, University of California, Berkeley",Berkeley,CA,USA,4.132
july-03-2010-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2010-07-03,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,4.119
june-18-2010-the-comcast-theatre-hartford-ct-usa,2010-06-18,The Comcast Theatre,Hartford,CT,USA,4.071
october-22-2010-dunkin-donuts-center-providence-ri-usa,2010-10-22,Dunkin' Donuts Center,Providence,RI,USA,3.968
december-28-2010-dcu-center-worcester-ma-usa,2010-12-28,DCU Center,Worcester,MA,USA,3.964
june-20-2010-saratoga-performing-arts-center-saratoga-springs-ny-usa,2010-06-20,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,3.912
august-12-2010-verizon-wireless-music-center-noblesville-in-usa,2010-08-12,Verizon Wireless Music Center,Noblesville,IN,USA,3.901
july-01-2010-time-warner-cable-music-pavilion-at-walnut-creek-raleigh-nc-usa,2010-07-01,Time Warner Cable Music Pavilion at Walnut Creek,Raleigh,NC,USA,3.883
august-17-2010-nikon-at-jones-beach-theater-wantagh-ny-usa,2010-08-17,Nikon at Jones Beach Theater,Wantagh,NY,USA,3.875
june-11-2010-toyota-park-bridgeview-il-usa,2010-06-11,Toyota Park,Bridgeview,IL,USA,3.867
june-13-2010-hersheypark-stadium-hershey-pa-usa,2010-06-13,Hersheypark Stadium,Hershey,PA,USA,3.828
august-18-2010-nikon-at-jones-beach-theater-wantagh-ny-usa,2010-08-18,Nikon at Jones Beach Theater,Wantagh,NY,USA,3.737
october-23-2010-mullins-center-university-of-massachusetts-amherst-ma-usa,2010-10-23,"Mullins Center, University of Massachusetts",Amherst,MA,USA,3.712
june-24-2010-susquehanna-bank-center-camden-nj-usa,2010-06-24,Susquehanna Bank Center,Camden,NJ,USA,3.691
june-19-2010-saratoga-performing-arts-center-saratoga-springs-ny-usa,2010-06-19,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,3.64
october-15-2010-north-charleston-coliseum-north-charleston-sc-usa,2010-10-15,North Charleston Coliseum,North Charleston,SC,USA,3.603
june-26-2010-merriweather-post-pavilion-columbia-md-usa,2010-06-26,Merriweather Post Pavilion,Columbia,MD,USA,3.596
june-12-2010-blossom-music-center-cuyahoga-falls-oh-usa,2010-06-12,Blossom Music Center,Cuyahoga Falls,OH,USA,3.576
october-24-2010-mullins-center-university-of-massachusetts-amherst-ma-usa,2010-10-24,"Mullins Center, University of Massachusetts",Amherst,MA,USA,3.574
march-15-2010-the-waldorf-astoria-new-york-ny-usa,2010-03-15,The Waldorf Astoria,New York,NY,USA,3.552
august-09-2010-telluride-town-park-telluride-co-usa,2010-08-09,Telluride Town Park,Telluride,CO,USA,3.537
october-29-2010-boardwalk-hall-atlantic-city-nj-usa,2010-10-29,Boardwalk Hall,Atlantic City,NJ,USA,3.509
june-17-2010-the-comcast-theatre-hartford-ct-usa,2010-06-17,The Comcast Theatre,Hartford,CT,USA,3.458
december-27-2010-dcu-center-worcester-ma-usa,2010-12-27,DCU Center,Worcester,MA,USA,3.434
august-05-2010-william-randolph-hearst-greek-theatre-berkeley-ca-usa,2010-08-05,"William Randolph Hearst Greek Theatre, University of California, Berkeley",Berkeley,CA,USA,3.432
august-10-2010-telluride-town-park-telluride-co-usa,2010-08-10,Telluride Town Park,Telluride,CO,USA,3.411
june-29-2010-cmac-performing-arts-center-canandaigua-ny-usa,2010-06-29,CMAC Performing Arts Center,Canandaigua,NY,USA,3.401
october-10-2010-1stbank-center-broomfield-co-usa,2010-10-10,1stBank Center,Broomfield,CO,USA,3.39
june-22-2010-comcast-center-mansfield-ma-usa,2010-06-22,Comcast Center,Mansfield,MA,USA,3.235
october-11-2010-1stbank-center-broomfield-co-usa,2010-10-11,1stBank Center,Broomfield,CO,USA,3.17
june-15-2010-ntelos-pavilion-portsmouth-va-usa,2010-06-15,nTelos Pavilion,Portsmouth,VA,USA,3.112
october-08-2010-zilker-park-austin-tx-usa,2010-10-08,Zilker Park,Austin,TX,USA,3.09
may-13-2010-nbc-television-studios-studio-6b-new-york-ny-usa,2010-05-13,"NBC Television Studios, Studio 6B",New York,NY,USA,2.97
october-12-2010-1stbank-center-broomfield-co-usa,2010-10-12,1stBank Center,Broomfield,CO,USA,2.764
