show_id,date,venue,city,state,country,rating
may-01-2026-sphere-las-vegas-nv-usa,2026-05-01,Sphere,Las Vegas,NV,USA,4.461
april-18-2026-sphere-las-vegas-nv-usa,2026-04-18,Sphere,Las Vegas,NV,USA,4.335
april-25-2026-sphere-las-vegas-nv-usa,2026-04-25,Sphere,Las Vegas,NV,USA,4.296
may-02-2026-sphere-las-vegas-nv-usa,2026-05-02,Sphere,Las Vegas,NV,USA,4.264
april-23-2026-sphere-las-vegas-nv-usa,2026-04-23,Sphere,Las Vegas,NV,USA,4.223
january-31-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-31,Moon Palace,"Cancun, Quintana Roo",,Mexico,4.223
april-17-2026-sphere-las-vegas-nv-usa,2026-04-17,Sphere,Las Vegas,NV,USA,4.122
april-16-2026-sphere-las-vegas-nv-usa,2026-04-16,Sphere,Las Vegas,NV,USA,4.114
january-29-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-29,Moon Palace,"Cancun, Quintana Roo",,Mexico,4.095
april-24-2026-sphere-las-vegas-nv-usa,2026-04-24,Sphere,Las Vegas,NV,USA,3.972
january-30-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-30,Moon Palace,"Cancun, Quintana Roo",,Mexico,3.733
april-30-2026-sphere-las-vegas-nv-usa,2026-04-30,Sphere,Las Vegas,NV,USA,3.555
january-27-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-27,Moon Palace,"Cancun, Quintana Roo",,Mexico,3.312
january-28-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-28,Moon Palace,"Cancun, Quintana Roo",,Mexico,3.035
