show_id,date,venue,city,state,country,rating
may-01-2026-sphere-las-vegas-nv-usa,2026-05-01,Sphere,Las Vegas,NV,USA,4.463
april-18-2026-sphere-las-vegas-nv-usa,2026-04-18,Sphere,Las Vegas,NV,USA,4.342
july-07-2026-kohl-center-madison-wi-usa,2026-07-07,Kohl Center,Madison,WI,USA,4.308
april-25-2026-sphere-las-vegas-nv-usa,2026-04-25,Sphere,Las Vegas,NV,USA,4.286
april-23-2026-sphere-las-vegas-nv-usa,2026-04-23,Sphere,Las Vegas,NV,USA,4.274
may-02-2026-sphere-las-vegas-nv-usa,2026-05-02,Sphere,Las Vegas,NV,USA,4.241
january-31-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-31,Moon Palace,"Cancun, Quintana Roo",,Mexico,4.227
april-16-2026-sphere-las-vegas-nv-usa,2026-04-16,Sphere,Las Vegas,NV,USA,4.117
april-17-2026-sphere-las-vegas-nv-usa,2026-04-17,Sphere,Las Vegas,NV,USA,4.11
january-29-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-29,Moon Palace,"Cancun, Quintana Roo",,Mexico,4.099
april-24-2026-sphere-las-vegas-nv-usa,2026-04-24,Sphere,Las Vegas,NV,USA,3.99
july-08-2026-kohl-center-madison-wi-usa,2026-07-08,Kohl Center,Madison,WI,USA,3.87
january-30-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-30,Moon Palace,"Cancun, Quintana Roo",,Mexico,3.732
april-30-2026-sphere-las-vegas-nv-usa,2026-04-30,Sphere,Las Vegas,NV,USA,3.607
january-27-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-27,Moon Palace,"Cancun, Quintana Roo",,Mexico,3.312
january-28-2026-moon-palace-cancun-quintana-roo-mexico,2026-01-28,Moon Palace,"Cancun, Quintana Roo",,Mexico,3.048
