show_id,date,venue,city,state,country,rating
august-14-2009-the-comcast-theatre-hartford-ct-usa,2009-08-14,The Comcast Theatre,Hartford,CT,USA,4.561
november-28-2009-times-union-center-albany-ny-usa,2009-11-28,Times Union Center,Albany,NY,USA,4.502
august-07-2009-gorge-amphitheatre-george-wa-usa,2009-08-07,Gorge Amphitheatre,George,WA,USA,4.46
october-31-2009-empire-polo-club-indio-ca-usa,2009-10-31,Empire Polo Club,Indio,CA,USA,4.416
december-30-2009-american-airlines-arena-miami-fl-usa,2009-12-30,American Airlines Arena,Miami,FL,USA,4.403
november-01-2009-empire-polo-club-indio-ca-usa,2009-11-01,Empire Polo Club,Indio,CA,USA,4.314
march-06-2009-hampton-coliseum-hampton-va-usa,2009-03-06,Hampton Coliseum,Hampton,VA,USA,4.236
june-07-2009-susquehanna-bank-center-camden-nj-usa,2009-06-07,Susquehanna Bank Center,Camden,NJ,USA,4.233
december-05-2009-john-paul-jones-arena-charlottesville-va-usa,2009-12-05,John Paul Jones Arena,Charlottesville,VA,USA,4.115
june-21-2009-alpine-valley-music-theatre-east-troy-wi-usa,2009-06-21,Alpine Valley Music Theatre,East Troy,WI,USA,4.043
june-19-2009-verizon-wireless-music-center-noblesville-in-usa,2009-06-19,Verizon Wireless Music Center,Noblesville,IN,USA,4.033
december-31-2009-american-airlines-arena-miami-fl-usa,2009-12-31,American Airlines Arena,Miami,FL,USA,3.941
august-08-2009-gorge-amphitheatre-george-wa-usa,2009-08-08,Gorge Amphitheatre,George,WA,USA,3.922
december-29-2009-american-airlines-arena-miami-fl-usa,2009-12-29,American Airlines Arena,Miami,FL,USA,3.895
december-04-2009-madison-square-garden-new-york-ny-usa,2009-12-04,Madison Square Garden,New York,NY,USA,3.836
july-31-2009-red-rocks-amphitheatre-morrison-co-usa,2009-07-31,Red Rocks Amphitheatre,Morrison,CO,USA,3.828
november-24-2009-wachovia-center-philadelphia-pa-usa,2009-11-24,Wachovia Center,Philadelphia,PA,USA,3.805
august-01-2009-red-rocks-amphitheatre-morrison-co-usa,2009-08-01,Red Rocks Amphitheatre,Morrison,CO,USA,3.783
november-20-2009-us-bank-arena-cincinnati-oh-usa,2009-11-20,U.S. Bank Arena,Cincinnati,OH,USA,3.747
november-29-2009-cumberland-county-civic-center-portland-me-usa,2009-11-29,Cumberland County Civic Center,Portland,ME,USA,3.729
june-12-2009-bonnaroo-music-arts-festival-manchester-tn-usa,2009-06-12,Bonnaroo Music & Arts Festival,Manchester,TN,USA,3.722
november-21-2009-us-bank-arena-cincinnati-oh-usa,2009-11-21,U.S. Bank Arena,Cincinnati,OH,USA,3.71
august-16-2009-saratoga-performing-arts-center-saratoga-springs-ny-usa,2009-08-16,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,3.682
november-27-2009-times-union-center-albany-ny-usa,2009-11-27,Times Union Center,Albany,NY,USA,3.654
june-10-2009-thompson-boling-arena-knoxville-tn-usa,2009-06-10,Thompson-Boling Arena,Knoxville,TN,USA,3.64
october-29-2009-empire-polo-club-indio-ca-usa,2009-10-29,Empire Polo Club,Indio,CA,USA,3.583
march-08-2009-hampton-coliseum-hampton-va-usa,2009-03-08,Hampton Coliseum,Hampton,VA,USA,3.581
july-30-2009-red-rocks-amphitheatre-morrison-co-usa,2009-07-30,Red Rocks Amphitheatre,Morrison,CO,USA,3.567
august-02-2009-red-rocks-amphitheatre-morrison-co-usa,2009-08-02,Red Rocks Amphitheatre,Morrison,CO,USA,3.549
june-20-2009-alpine-valley-music-theatre-east-troy-wi-usa,2009-06-20,Alpine Valley Music Theatre,East Troy,WI,USA,3.547
