show_id,date,venue,city,state,country,rating
september-12-1999-portland-meadows-portland-or-usa,1999-09-12,Portland Meadows,Portland,OR,USA,4.465
december-29-1999-big-cypress-seminole-indian-reservation-big-cypress-fl-usa,1999-12-29,Big Cypress Seminole Indian Reservation,Big Cypress,FL,USA,4.454
july-04-1999-lakewood-amphitheatre-atlanta-ga-usa,1999-07-04,Lakewood Amphitheatre,Atlanta,GA,USA,4.443
july-24-1999-alpine-valley-music-theatre-east-troy-wi-usa,1999-07-24,Alpine Valley Music Theatre,East Troy,WI,USA,4.411
october-02-1999-target-center-minneapolis-mn-usa,1999-10-02,Target Center,Minneapolis,MN,USA,4.394
september-17-1999-shoreline-amphitheatre-mountain-view-ca-usa,1999-09-17,Shoreline Amphitheatre,Mountain View,CA,USA,4.386
june-24-1999-the-barn-outer-burlington-vt-usa,1999-06-24,The Barn,Outer Burlington,VT,USA,4.357
december-18-1999-hampton-coliseum-hampton-va-usa,1999-12-18,Hampton Coliseum,Hampton,VA,USA,4.348
september-22-1999-pan-american-center-las-cruces-nm-usa,1999-09-22,Pan American Center,Las Cruces,NM,USA,4.342
july-17-1999-oswego-county-airport-volney-ny-usa,1999-07-17,Oswego County Airport,Volney,NY,USA,4.329
july-13-1999-tweeter-center-mansfield-ma-usa,1999-07-13,Tweeter Center,Mansfield,MA,USA,4.324
december-08-1999-cumberland-county-civic-center-portland-me-usa,1999-12-08,Cumberland County Civic Center,Portland,ME,USA,4.286
september-28-1999-oak-mountain-amphitheatre-pelham-al-usa,1999-09-28,Oak Mountain Amphitheatre,Pelham,AL,USA,4.263
july-07-1999-blockbuster-pavilion-charlotte-nc-usa,1999-07-07,Blockbuster Pavilion,Charlotte,NC,USA,4.25
october-08-1999-nassau-coliseum-uniondale-ny-usa,1999-10-08,Nassau Veterans Memorial Coliseum,Uniondale,NY,USA,4.239
july-31-1999-naeba-ski-resort-niigata-japan,1999-07-31,Naeba Ski Resort,Niigata,,Japan,4.229
july-12-1999-tweeter-center-mansfield-ma-usa,1999-07-12,Tweeter Center,Mansfield,MA,USA,4.186
december-07-1999-cumberland-county-civic-center-portland-me-usa,1999-12-07,Cumberland County Civic Center,Portland,ME,USA,4.181
september-24-1999-south-park-meadows-austin-tx-usa,1999-09-24,South Park Meadows,Austin,TX,USA,4.172
