show_id,date,venue,city,state,country,rating
june-20-2004-saratoga-performing-arts-center-saratoga-springs-ny-usa,2004-06-20,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.573
june-19-2004-saratoga-performing-arts-center-saratoga-springs-ny-usa,2004-06-19,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.553
june-26-2004-alpine-valley-music-theatre-east-troy-wi-usa,2004-06-26,Alpine Valley Music Theatre,East Troy,WI,USA,4.23
june-17-2004-keyspan-park-brooklyn-ny-usa,2004-06-17,KeySpan Park,Brooklyn,NY,USA,4.203
august-13-2004-newport-state-airport-coventry-vt-usa,2004-08-13,Newport State Airport,Coventry,VT,USA,4.178
august-12-2004-tweeter-center-at-the-waterfront-camden-nj-usa,2004-08-12,Tweeter Center at the Waterfront,Camden,NJ,USA,4.046
june-24-2004-verizon-wireless-music-center-noblesville-in-usa,2004-06-24,Verizon Wireless Music Center,Noblesville,IN,USA,3.946
april-11-2004-higher-ground-winooski-vt-usa,2004-04-11,Higher Ground,Winooski,VT,USA,3.931
june-23-2004-verizon-wireless-music-center-noblesville-in-usa,2004-06-23,Verizon Wireless Music Center,Noblesville,IN,USA,3.767
march-13-2004-patrick-gymnasium-university-of-vermont-burlington-vt-usa,2004-03-13,"Patrick Gymnasium, University of Vermont",Burlington,VT,USA,3.722
june-25-2004-alpine-valley-music-theatre-east-troy-wi-usa,2004-06-25,Alpine Valley Music Theatre,East Troy,WI,USA,3.692
june-21-2004-ed-sullivan-theater-new-york-ny-usa,2004-06-21,Ed Sullivan Theater,New York,NY,USA,3.611
august-11-2004-tweeter-center-mansfield-ma-usa,2004-08-11,Tweeter Center,Mansfield,MA,USA,3.589
august-10-2004-tweeter-center-mansfield-ma-usa,2004-08-10,Tweeter Center,Mansfield,MA,USA,3.576
june-18-2004-keyspan-park-brooklyn-ny-usa,2004-06-18,KeySpan Park,Brooklyn,NY,USA,3.16
august-09-2004-hampton-coliseum-hampton-va-usa,2004-08-09,Hampton Coliseum,Hampton,VA,USA,3.124
april-17-2004-thomas-mack-center-las-vegas-nv-usa,2004-04-17,Thomas & Mack Center,Las Vegas,NV,USA,2.917
april-16-2004-thomas-mack-center-las-vegas-nv-usa,2004-04-16,Thomas & Mack Center,Las Vegas,NV,USA,2.739
august-14-2004-newport-state-airport-coventry-vt-usa,2004-08-14,Newport State Airport,Coventry,VT,USA,2.657
august-15-2004-newport-state-airport-coventry-vt-usa,2004-08-15,Newport State Airport,Coventry,VT,USA,2.313
april-15-2004-thomas-mack-center-las-vegas-nv-usa,2004-04-15,Thomas & Mack Center,Las Vegas,NV,USA,1.979
