show_id,date,venue,city,state,country,rating
december-31-1993-worcester-centrum-centre-worcester-ma-usa,1993-12-31,Worcester Centrum Centre,Worcester,MA,USA,4.625
august-13-1993-murat-theatre-indianapolis-in-usa,1993-08-13,Murat Theatre,Indianapolis,IN,USA,4.563
may-08-1993-field-house-university-of-new-hampshire-durham-nh-usa,1993-05-08,"Field House, University of New Hampshire",Durham,NH,USA,4.517
august-14-1993-world-music-theatre-tinley-park-il-usa,1993-08-14,World Music Theatre,Tinley Park,IL,USA,4.516
august-28-1993-william-randolph-hearst-greek-theatre-berkeley-ca-usa,1993-08-28,"William Randolph Hearst Greek Theatre, University of California, Berkeley",Berkeley,CA,USA,4.504
december-30-1993-cumberland-county-civic-center-portland-me-usa,1993-12-30,Cumberland County Civic Center,Portland,ME,USA,4.5
august-16-1993-american-theater-st-louis-mo-usa,1993-08-16,American Theater,St. Louis,MO,USA,4.497
february-20-1993-roxy-theatre-atlanta-ga-usa,1993-02-20,Roxy Theatre,Atlanta,GA,USA,4.493
august-20-1993-red-rocks-amphitheatre-morrison-co-usa,1993-08-20,Red Rocks Amphitheatre,Morrison,CO,USA,4.487
august-21-1993-saltair-pavilion-salt-lake-city-ut-usa,1993-08-21,Saltair Pavilion,Salt Lake City,UT,USA,4.479
may-06-1993-palace-theatre-albany-ny-usa,1993-05-06,Palace Theatre,Albany,NY,USA,4.473
august-26-1993-arlene-schnitzer-concert-hall-portland-or-usa,1993-08-26,Arlene Schnitzer Concert Hall,Portland,OR,USA,4.472
august-15-1993-the-macauley-theater-louisville-ky-usa,1993-08-15,The Macauley Theater,Louisville,KY,USA,4.471
august-12-1993-meadow-brook-music-festival-rochester-hills-mi-usa,1993-08-12,Meadow Brook Music Festival,Rochester Hills,MI,USA,4.468
august-02-1993-ritz-theatre-tampa-fl-usa,1993-08-02,Ritz Theatre,Tampa,FL,USA,4.463
august-07-1993-darien-lake-performing-arts-center-darien-center-ny-usa,1993-08-07,Darien Lake Performing Arts Center,Darien Center,NY,USA,4.456
may-05-1993-palace-theatre-albany-ny-usa,1993-05-05,Palace Theatre,Albany,NY,USA,4.443
march-22-1993-crest-theatre-sacramento-ca-usa,1993-03-22,Crest Theatre,Sacramento,CA,USA,4.442
april-14-1993-american-theater-st-louis-mo-usa,1993-04-14,American Theater,St. Louis,MO,USA,4.437
august-17-1993-memorial-hall-kansas-city-ks-usa,1993-08-17,Memorial Hall,Kansas City,KS,USA,4.421
march-30-1993-hilton-ballroom-eugene-or-usa,1993-03-30,Hilton Ballroom,Eugene,OR,USA,4.388
july-24-1993-great-woods-center-for-the-performing-arts-mansfield-ma-usa,1993-07-24,Great Woods Center for the Performing Arts,Mansfield,MA,USA,4.378
february-12-1993-mid-hudson-civic-center-poughkeepsie-ny-usa,1993-02-12,Mid-Hudson Civic Center,Poughkeepsie,NY,USA,4.372
march-09-1993-pikes-peak-center-colorado-springs-co-usa,1993-03-09,Pike's Peak Center,Colorado Springs,CO,USA,4.357
may-03-1993-state-theatre-new-brunswick-nj-usa,1993-05-03,State Theatre,New Brunswick,NJ,USA,4.341
march-13-1993-balch-fieldhouse-university-of-colorado-boulder-co-usa,1993-03-13,"Balch Fieldhouse, University of Colorado",Boulder,CO,USA,4.339
february-19-1993-roxy-theatre-atlanta-ga-usa,1993-02-19,Roxy Theatre,Atlanta,GA,USA,4.328
march-14-1993-paul-wright-gym-western-state-college-gunnison-co-usa,1993-03-14,"Paul Wright Gym, Western State College",Gunnison,CO,USA,4.323
august-25-1993-paramount-theatre-seattle-wa-usa,1993-08-25,Paramount Theatre,Seattle,WA,USA,4.321
march-27-1993-warfield-theatre-san-francisco-ca-usa,1993-03-27,Warfield Theatre,San Francisco,CA,USA,4.312
april-03-1993-86th-street-music-hall-vancouver-british-columbia-canada,1993-04-03,86th Street Music Hall,"Vancouver, British Columbia",,Canada,4.297
april-25-1993-kuhl-gym-suny-geneseo-geneseo-ny-usa,1993-04-25,"Kuhl Gym, SUNY Geneseo",Geneseo,NY,USA,4.297
august-24-1993-commodore-ballroom-vancouver-british-columbia-canada,1993-08-24,Commodore Ballroom,"Vancouver, British Columbia",,Canada,4.288
july-15-1993-cayuga-county-fairgrounds-weedsport-ny-usa,1993-07-15,Cayuga County Fairgrounds,Weedsport,NY,USA,4.277
august-08-1993-nautica-stage-cleveland-oh-usa,1993-08-08,Nautica Stage,Cleveland,OH,USA,4.275
july-16-1993-the-mann-center-for-the-performing-arts-philadelphia-pa-usa,1993-07-16,The Mann Center for the Performing Arts,Philadelphia,PA,USA,4.271
february-03-1993-portland-expo-portland-me-usa,1993-02-03,Portland Expo,Portland,ME,USA,4.268
july-25-1993-waterloo-village-stanhope-nj-usa,1993-07-25,Waterloo Village,Stanhope,NJ,USA,4.268
march-28-1993-east-gym-humboldt-state-university-arcata-ca-usa,1993-03-28,"East Gym, Humboldt State University",Arcata,CA,USA,4.265
august-06-1993-cincinnati-zoo-peacock-pavilion-cincinnati-oh-usa,1993-08-06,Cincinnati Zoo Peacock Pavilion,Cincinnati,OH,USA,4.264
august-09-1993-concert-hall-toronto-ontario-canada,1993-08-09,Concert Hall,"Toronto, Ontario",,Canada,4.263
april-29-1993-le-spectrum-montral-qubec-canada,1993-04-29,Le Spectrum,"Montréal, Québec",,Canada,4.256
march-25-1993-santa-cruz-civic-auditorium-santa-cruz-ca-usa,1993-03-25,Santa Cruz Civic Auditorium,Santa Cruz,CA,USA,4.256
april-21-1993-newport-music-hall-columbus-oh-usa,1993-04-21,Newport Music Hall,Columbus,OH,USA,4.255
april-18-1993-michigan-theater-ann-arbor-mi-usa,1993-04-18,Michigan Theater,Ann Arbor,MI,USA,4.25
august-11-1993-eastbrook-theatre-grand-rapids-mi-usa,1993-08-11,Eastbrook Theatre,Grand Rapids,MI,USA,4.25
march-19-1993-the-greek-theatre-redlands-ca-usa,1993-03-19,The Greek Theatre,Redlands,CA,USA,4.225
april-17-1993-michigan-theater-ann-arbor-mi-usa,1993-04-17,Michigan Theater,Ann Arbor,MI,USA,4.2
july-30-1993-the-veranda-at-starwood-antioch-tn-usa,1993-07-30,The Veranda at Starwood,Antioch,TN,USA,4.178
february-21-1993-roxy-theatre-atlanta-ga-usa,1993-02-21,Roxy Theatre,Atlanta,GA,USA,4.146
march-05-1993-deep-ellum-live-dallas-tx-usa,1993-03-05,Deep Ellum Live,Dallas,TX,USA,4.138
march-31-1993-roseland-theater-portland-or-usa,1993-03-31,Roseland Theater,Portland,OR,USA,4.125
april-10-1993-aragon-ballroom-chicago-il-usa,1993-04-10,Aragon Ballroom,Chicago,IL,USA,4.082
february-07-1993-lisner-auditorium-george-washington-university-washington-dc-usa,1993-02-07,"Lisner Auditorium, George Washington University",Washington,DC,USA,4.065
march-12-1993-dobson-arena-vail-co-usa,1993-03-12,Dobson Arena,Vail,CO,USA,4.065
