show_id,date,venue,city,state,country,rating
february-01-1985-doolins-burlington-vt-usa,1985-02-01,Doolin's,Burlington,VT,USA,4.308
may-31-1985-slade-hall-university-of-vermont-burlington-vt-usa,1985-05-31,"Slade Hall, University of Vermont",Burlington,VT,USA,4.25
april-06-1985-finbars-burlington-vt-usa,1985-04-06,Finbar's,Burlington,VT,USA,4.235
april-19-1985-hunts-burlington-vt-usa,1985-04-19,Hunt's,Burlington,VT,USA,4.2
december-13-1985-private-party-burlington-vt-usa,1985-12-13,The Little Red House,Burlington,VT,USA,4.2
february-22-1985-doolins-burlington-vt-usa,1985-02-22,Doolin's,Burlington,VT,USA,4.0
november-23-1985-goddard-college-plainfield-vt-usa,1985-11-23,Goddard College,Plainfield,VT,USA,3.894
september-26-1985-wruv-radio-burlington-vt-usa,1985-09-26,WRUV Radio,Burlington,VT,USA,3.875
march-08-1985-doolins-burlington-vt-usa,1985-03-08,Doolin's,Burlington,VT,USA,3.818
march-29-1985-doolins-burlington-vt-usa,1985-03-29,Doolin's,Burlington,VT,USA,3.8
october-20-1985-slade-hall-university-of-vermont-burlington-vt-usa,1985-10-20,"Slade Hall, University of Vermont",Burlington,VT,USA,3.75
september-27-1985-slade-hall-university-of-vermont-burlington-vt-usa,1985-09-27,"Slade Hall, University of Vermont",Burlington,VT,USA,3.647
may-03-1985-university-of-vermont-burlington-vt-usa,1985-05-03,University of Vermont,Burlington,VT,USA,3.596
october-30-1985-hunts-burlington-vt-usa,1985-10-30,Hunt's,Burlington,VT,USA,3.351
march-16-1985-doolins-burlington-vt-usa,1985-03-16,Doolin's,Burlington,VT,USA,3.182
october-17-1985-finbars-burlington-vt-usa,1985-10-17,Finbar's,Burlington,VT,USA,3.049
november-14-1985-memorial-auditorium-basement-burlington-vt-usa,1985-11-14,Memorial Auditorium Basement,Burlington,VT,USA,3.031
march-04-1985-hunts-burlington-vt-usa,1985-03-04,Hunt's,Burlington,VT,USA,2.818
