show_id,date,venue,city,state,country,rating
august-15-2011-uic-pavilion-university-of-illinois-chicago-il-usa,2011-08-15,"UIC Pavilion, University of Illinois",Chicago,IL,USA,4.576
july-03-2011-watkins-glen-international-watkins-glen-ny-usa,2011-07-03,Watkins Glen International,Watkins Glen,NY,USA,4.56
june-04-2011-blossom-music-center-cuyahoga-falls-oh-usa,2011-06-04,Blossom Music Center,Cuyahoga Falls,OH,USA,4.525
january-01-2011-madison-square-garden-new-york-ny-usa,2011-01-01,Madison Square Garden,New York,NY,USA,4.508
september-04-2011-dicks-sporting-goods-park-commerce-city-co-usa,2011-09-04,Dick's Sporting Goods Park,Commerce City,CO,USA,4.507
august-05-2011-gorge-amphitheatre-george-wa-usa,2011-08-05,Gorge Amphitheatre,George,WA,USA,4.502
june-03-2011-dte-energy-music-theater-clarkston-mi-usa,2011-06-03,DTE Energy Music Theatre,Clarkston,MI,USA,4.498
september-02-2011-dicks-sporting-goods-park-commerce-city-co-usa,2011-09-02,Dick's Sporting Goods Park,Commerce City,CO,USA,4.496
may-26-2011-bethel-woods-center-for-the-arts-bethel-ny-usa,2011-05-26,Bethel Woods Center for the Arts,Bethel,NY,USA,4.495
june-17-2011-verizon-wireless-amphitheatre-charlotte-charlotte-nc-usa,2011-06-17,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,4.436
july-02-2011-watkins-glen-international-watkins-glen-ny-usa,2011-07-02,Watkins Glen International,Watkins Glen,NY,USA,4.4
may-28-2011-bethel-woods-center-for-the-arts-bethel-ny-usa,2011-05-28,Bethel Woods Center for the Arts,Bethel,NY,USA,4.398
july-01-2011-watkins-glen-international-watkins-glen-ny-usa,2011-07-01,Watkins Glen International,Watkins Glen,NY,USA,4.302
august-16-2011-uic-pavilion-university-of-illinois-chicago-il-usa,2011-08-16,"UIC Pavilion, University of Illinois",Chicago,IL,USA,4.299
august-17-2011-uic-pavilion-university-of-illinois-chicago-il-usa,2011-08-17,"UIC Pavilion, University of Illinois",Chicago,IL,USA,4.267
june-30-2011-watkins-glen-international-watkins-glen-ny-usa,2011-06-30,Watkins Glen International,Watkins Glen,NY,USA,4.245
may-27-2011-bethel-woods-center-for-the-arts-bethel-ny-usa,2011-05-27,Bethel Woods Center for the Arts,Bethel,NY,USA,4.21
june-19-2011-ntelos-pavilion-portsmouth-va-usa,2011-06-19,nTelos Pavilion,Portsmouth,VA,USA,4.191
september-03-2011-dicks-sporting-goods-park-commerce-city-co-usa,2011-09-03,Dick's Sporting Goods Park,Commerce City,CO,USA,4.153
december-28-2011-madison-square-garden-new-york-ny-usa,2011-12-28,Madison Square Garden,New York,NY,USA,4.114
august-09-2011-lake-tahoe-outdoor-arena-at-harveys-stateline-nv-usa,2011-08-09,Lake Tahoe Outdoor Arena at Harveys,Stateline,NV,USA,3.987
august-06-2011-gorge-amphitheatre-george-wa-usa,2011-08-06,Gorge Amphitheatre,George,WA,USA,3.961
may-31-2011-pnc-bank-arts-center-holmdel-nj-usa,2011-05-31,PNC Bank Arts Center,Holmdel,NJ,USA,3.898
december-29-2011-madison-square-garden-new-york-ny-usa,2011-12-29,Madison Square Garden,New York,NY,USA,3.882
june-08-2011-darien-lake-performing-arts-center-darien-center-ny-usa,2011-06-08,Darien Lake Performing Arts Center,Darien Center,NY,USA,3.763
june-12-2011-merriweather-post-pavilion-columbia-md-usa,2011-06-12,Merriweather Post Pavilion,Columbia,MD,USA,3.753
june-05-2011-riverbend-music-center-cincinnati-oh-usa,2011-06-05,Riverbend Music Center,Cincinnati,OH,USA,3.722
june-18-2011-time-warner-cable-music-pavilion-at-walnut-creek-raleigh-nc-usa,2011-06-18,Time Warner Cable Music Pavilion at Walnut Creek,Raleigh,NC,USA,3.677
june-10-2011-susquehanna-bank-center-camden-nj-usa,2011-06-10,Susquehanna Bank Center,Camden,NJ,USA,3.667
june-14-2011-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2011-06-14,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,3.665
june-07-2011-comcast-center-mansfield-ma-usa,2011-06-07,Comcast Center,Mansfield,MA,USA,3.656
june-11-2011-merriweather-post-pavilion-columbia-md-usa,2011-06-11,Merriweather Post Pavilion,Columbia,MD,USA,3.597
december-31-2011-madison-square-garden-new-york-ny-usa,2011-12-31,Madison Square Garden,New York,NY,USA,3.55
september-14-2011-champlain-valley-exposition-essex-junction-vt-usa,2011-09-14,Champlain Valley Exposition,Essex Junction,VT,USA,3.538
june-01-2011-pnc-bank-arts-center-holmdel-nj-usa,2011-06-01,PNC Bank Arts Center,Holmdel,NJ,USA,3.532
august-08-2011-hollywood-bowl-hollywood-ca-usa,2011-08-08,Hollywood Bowl,Hollywood,CA,USA,3.491
august-12-2011-polo-fields-golden-gate-park-san-francisco-ca-usa,2011-08-12,"Polo Fields, Golden Gate Park",San Francisco,CA,USA,3.428
may-29-2011-bethel-woods-center-for-the-arts-bethel-ny-usa,2011-05-29,Bethel Woods Center for the Arts,Bethel,NY,USA,3.42
december-30-2011-madison-square-garden-new-york-ny-usa,2011-12-30,Madison Square Garden,New York,NY,USA,3.403
august-10-2011-lake-tahoe-outdoor-arena-at-harveys-stateline-nv-usa,2011-08-10,Lake Tahoe Outdoor Arena at Harveys,Stateline,NV,USA,3.391
june-15-2011-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2011-06-15,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,3.281
