show_id,date,venue,city,state,country,rating
august-31-2012-dicks-sporting-goods-park-commerce-city-co-usa,2012-08-31,Dick's Sporting Goods Park,Commerce City,CO,USA,4.585
august-19-2012-bill-graham-civic-auditorium-san-francisco-ca-usa,2012-08-19,Bill Graham Civic Auditorium,San Francisco,CA,USA,4.535
june-07-2012-dcu-center-worcester-ma-usa,2012-06-07,DCU Center,Worcester,MA,USA,4.527
september-02-2012-dicks-sporting-goods-park-commerce-city-co-usa,2012-09-02,Dick's Sporting Goods Park,Commerce City,CO,USA,4.522
december-30-2012-madison-square-garden-new-york-ny-usa,2012-12-30,Madison Square Garden,New York,NY,USA,4.502
december-28-2012-madison-square-garden-new-york-ny-usa,2012-12-28,Madison Square Garden,New York,NY,USA,4.499
september-01-2012-dicks-sporting-goods-park-commerce-city-co-usa,2012-09-01,Dick's Sporting Goods Park,Commerce City,CO,USA,4.487
july-06-2012-saratoga-performing-arts-center-saratoga-springs-ny-usa,2012-07-06,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.481
august-28-2012-chaifetz-arena-saint-louis-university-st-louis-mo-usa,2012-08-28,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,4.476
june-28-2012-klipsch-music-center-noblesville-in-usa,2012-06-28,Klipsch Music Center,Noblesville,IN,USA,4.452
july-08-2012-saratoga-performing-arts-center-saratoga-springs-ny-usa,2012-07-08,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.434
december-31-2012-madison-square-garden-new-york-ny-usa,2012-12-31,Madison Square Garden,New York,NY,USA,4.432
june-23-2012-first-niagara-pavilion-burgettstown-pa-usa,2012-06-23,First Niagara Pavilion,Burgettstown,PA,USA,4.412
june-29-2012-klipsch-music-center-noblesville-in-usa,2012-06-29,Klipsch Music Center,Noblesville,IN,USA,4.367
june-15-2012-bader-field-atlantic-city-nj-usa,2012-06-15,Bader Field,Atlantic City,NJ,USA,4.333
august-15-2012-long-beach-arena-long-beach-ca-usa,2012-08-15,Long Beach Arena,Long Beach,CA,USA,4.308
june-16-2012-bader-field-atlantic-city-nj-usa,2012-06-16,Bader Field,Atlantic City,NJ,USA,4.267
july-01-2012-alpine-valley-music-theatre-east-troy-wi-usa,2012-07-01,Alpine Valley Music Theatre,East Troy,WI,USA,4.26
june-22-2012-riverbend-music-center-cincinnati-oh-usa,2012-06-22,Riverbend Music Center,Cincinnati,OH,USA,4.243
august-26-2012-verizon-wireless-amphitheatre-charlotte-charlotte-nc-usa,2012-08-26,Verizon Wireless Amphitheatre - Charlotte,Charlotte,NC,USA,4.211
june-08-2012-dcu-center-worcester-ma-usa,2012-06-08,DCU Center,Worcester,MA,USA,4.114
july-03-2012-nikon-at-jones-beach-theater-wantagh-ny-usa,2012-07-03,Nikon at Jones Beach Theater,Wantagh,NY,USA,4.102
july-07-2012-saratoga-performing-arts-center-saratoga-springs-ny-usa,2012-07-07,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.072
august-24-2012-oak-mountain-amphitheatre-pelham-al-usa,2012-08-24,Oak Mountain Amphitheatre,Pelham,AL,USA,3.935
june-24-2012-blossom-music-center-cuyahoga-falls-oh-usa,2012-06-24,Blossom Music Center,Cuyahoga Falls,OH,USA,3.867
june-17-2012-bader-field-atlantic-city-nj-usa,2012-06-17,Bader Field,Atlantic City,NJ,USA,3.85
july-04-2012-nikon-at-jones-beach-theater-wantagh-ny-usa,2012-07-04,Nikon at Jones Beach Theater,Wantagh,NY,USA,3.785
june-30-2012-alpine-valley-music-theatre-east-troy-wi-usa,2012-06-30,Alpine Valley Music Theatre,East Troy,WI,USA,3.76
june-19-2012-ntelos-pavilion-portsmouth-va-usa,2012-06-19,nTelos Pavilion,Portsmouth,VA,USA,3.758
june-20-2012-ntelos-pavilion-portsmouth-va-usa,2012-06-20,nTelos Pavilion,Portsmouth,VA,USA,3.616
december-29-2012-madison-square-garden-new-york-ny-usa,2012-12-29,Madison Square Garden,New York,NY,USA,3.492
august-22-2012-starlight-theatre-kansas-city-mo-usa,2012-08-22,Starlight Theatre,Kansas City,MO,USA,3.472
august-17-2012-bill-graham-civic-auditorium-san-francisco-ca-usa,2012-08-17,Bill Graham Civic Auditorium,San Francisco,CA,USA,3.398
august-25-2012-aarons-amphitheatre-at-lakewood-atlanta-ga-usa,2012-08-25,Aaron's Amphitheatre at Lakewood,Atlanta,GA,USA,3.288
august-18-2012-bill-graham-civic-auditorium-san-francisco-ca-usa,2012-08-18,Bill Graham Civic Auditorium,San Francisco,CA,USA,3.264
june-10-2012-bonnaroo-music-arts-festival-manchester-tn-usa,2012-06-10,Bonnaroo Music & Arts Festival,Manchester,TN,USA,2.967
august-29-2012-oklahoma-city-zoo-amphitheatre-oklahoma-city-ok-usa,2012-08-29,Oklahoma City Zoo Amphitheatre,Oklahoma City,OK,USA,2.952
