show_id,date,venue,city,state,country,rating
november-01-2013-boardwalk-hall-atlantic-city-nj-usa,2013-11-01,Boardwalk Hall,Atlantic City,NJ,USA,4.589
october-20-2013-hampton-coliseum-hampton-va-usa,2013-10-20,Hampton Coliseum,Hampton,VA,USA,4.583
december-31-2013-madison-square-garden-new-york-ny-usa,2013-12-31,Madison Square Garden,New York,NY,USA,4.57
december-29-2013-madison-square-garden-new-york-ny-usa,2013-12-29,Madison Square Garden,New York,NY,USA,4.541
october-26-2013-dcu-center-worcester-ma-usa,2013-10-26,DCU Center,Worcester,MA,USA,4.516
july-31-2013-lake-tahoe-outdoor-arena-at-harveys-stateline-nv-usa,2013-07-31,Lake Tahoe Outdoor Arena at Harveys,Stateline,NV,USA,4.508
october-29-2013-the-santander-arena-reading-pa-usa,2013-10-29,Santander Arena,Reading,PA,USA,4.494
october-27-2013-xl-center-hartford-ct-usa,2013-10-27,XL Center,Hartford,CT,USA,4.481
july-26-2013-gorge-amphitheatre-george-wa-usa,2013-07-26,Gorge Amphitheatre,George,WA,USA,4.421
july-27-2013-gorge-amphitheatre-george-wa-usa,2013-07-27,Gorge Amphitheatre,George,WA,USA,4.416
july-14-2013-merriweather-post-pavilion-columbia-md-usa,2013-07-14,Merriweather Post Pavilion,Columbia,MD,USA,4.412
october-25-2013-dcu-center-worcester-ma-usa,2013-10-25,DCU Center,Worcester,MA,USA,4.399
august-04-2013-bill-graham-civic-auditorium-san-francisco-ca-usa,2013-08-04,Bill Graham Civic Auditorium,San Francisco,CA,USA,4.353
october-31-2013-boardwalk-hall-atlantic-city-nj-usa,2013-10-31,Boardwalk Hall,Atlantic City,NJ,USA,4.346
november-02-2013-boardwalk-hall-atlantic-city-nj-usa,2013-11-02,Boardwalk Hall,Atlantic City,NJ,USA,4.292
july-07-2013-saratoga-performing-arts-center-saratoga-springs-ny-usa,2013-07-07,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.282
july-20-2013-firstmerit-bank-pavilion-at-northerly-island-chicago-il-usa,2013-07-20,FirstMerit Bank Pavilion at Northerly Island,Chicago,IL,USA,4.213
august-31-2013-dicks-sporting-goods-park-commerce-city-co-usa,2013-08-31,Dick's Sporting Goods Park,Commerce City,CO,USA,4.188
july-16-2013-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2013-07-16,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,4.176
december-30-2013-madison-square-garden-new-york-ny-usa,2013-12-30,Madison Square Garden,New York,NY,USA,4.15
july-05-2013-saratoga-performing-arts-center-saratoga-springs-ny-usa,2013-07-05,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,4.099
july-21-2013-firstmerit-bank-pavilion-at-northerly-island-chicago-il-usa,2013-07-21,FirstMerit Bank Pavilion at Northerly Island,Chicago,IL,USA,4.082
october-19-2013-hampton-coliseum-hampton-va-usa,2013-10-19,Hampton Coliseum,Hampton,VA,USA,4.053
july-12-2013-nikon-at-jones-beach-theater-wantagh-ny-usa,2013-07-12,Nikon at Jones Beach Theater,Wantagh,NY,USA,4.053
october-23-2013-glens-falls-civic-center-glens-falls-ny-usa,2013-10-23,Glens Falls Civic Center,Glens Falls,NY,USA,4.004
august-02-2013-bill-graham-civic-auditorium-san-francisco-ca-usa,2013-08-02,Bill Graham Civic Auditorium,San Francisco,CA,USA,3.955
july-10-2013-pnc-bank-arts-center-holmdel-nj-usa,2013-07-10,PNC Bank Arts Center,Holmdel,NJ,USA,3.954
july-17-2013-verizon-wireless-amphitheatre-at-encore-park-alpharetta-ga-usa,2013-07-17,Verizon Wireless Amphitheatre at Encore Park,Alpharetta,GA,USA,3.948
august-30-2013-dicks-sporting-goods-park-commerce-city-co-usa,2013-08-30,Dick's Sporting Goods Park,Commerce City,CO,USA,3.876
october-18-2013-hampton-coliseum-hampton-va-usa,2013-10-18,Hampton Coliseum,Hampton,VA,USA,3.874
july-13-2013-merriweather-post-pavilion-columbia-md-usa,2013-07-13,Merriweather Post Pavilion,Columbia,MD,USA,3.863
august-03-2013-bill-graham-civic-auditorium-san-francisco-ca-usa,2013-08-03,Bill Graham Civic Auditorium,San Francisco,CA,USA,3.858
july-30-2013-lake-tahoe-outdoor-arena-at-harveys-stateline-nv-usa,2013-07-30,Lake Tahoe Outdoor Arena at Harveys,Stateline,NV,USA,3.784
july-06-2013-saratoga-performing-arts-center-saratoga-springs-ny-usa,2013-07-06,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,3.768
august-05-2013-hollywood-bowl-hollywood-ca-usa,2013-08-05,Hollywood Bowl,Hollywood,CA,USA,3.742
september-01-2013-dicks-sporting-goods-park-commerce-city-co-usa,2013-09-01,Dick's Sporting Goods Park,Commerce City,CO,USA,3.723
december-28-2013-madison-square-garden-new-york-ny-usa,2013-12-28,Madison Square Garden,New York,NY,USA,3.683
july-22-2013-molson-canadian-amphitheatre-toronto-ontario-canada,2013-07-22,Molson Canadian Amphitheatre,"Toronto, Ontario",,Canada,3.644
july-03-2013-darlings-waterfront-pavilion-bangor-me-usa,2013-07-03,Darling's Waterfront Pavilion,Bangor,ME,USA,3.411
october-22-2013-bluecross-arena-rochester-ny-usa,2013-10-22,BlueCross Arena,Rochester,NY,USA,2.943
july-09-2013-molson-canadian-amphitheatre-toronto-ontario-canada,2013-07-09,Molson Canadian Amphitheatre,"Toronto, Ontario",,Canada,2.69
july-19-2013-firstmerit-bank-pavilion-at-northerly-island-chicago-il-usa,2013-07-19,FirstMerit Bank Pavilion at Northerly Island,Chicago,IL,USA,2.531
